Module,Name,Status,Severity,Date,Time,Explanation,Recommendation
Process,igfxCUIServiceN.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process igfxCUIServiceN.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,msedgewebview2.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 3h 28m,unknown,2026-01-05,00:48:25,Process msedgewebview2.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.1% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.1% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,AppHelperCap.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process AppHelperCap.exe is running normally.,Manual review recommended
Process,SysInfoCap.exe,CPU: 0.0% | MEM: 0.1% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process SysInfoCap.exe is running normally.,Manual review recommended
Process,NetworkCap.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process NetworkCap.exe is running normally.,Manual review recommended
Process,TouchpointAnalyticsClientService.exe,CPU: 0.0% | MEM: 0.2% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process TouchpointAnalyticsClientService.exe is running normally.,Manual review recommended
Process,DiagsCap.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process DiagsCap.exe is running normally.,Manual review recommended
Process,MemCompression,CPU: 0.0% | MEM: 5.7% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process MemCompression is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,RtkAudUService64.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 3h 29m,unknown,2026-01-05,00:48:25,Process RtkAudUService64.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.2% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.1% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.1% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,msedgewebview2.exe,CPU: 0.0% | MEM: 0.1% | Runtime: 3h 28m,unknown,2026-01-05,00:48:25,Process msedgewebview2.exe is running normally.,Manual review recommended
Process,conhost.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 3h 29m,unknown,2026-01-05,00:48:25,Process conhost.exe is running normally.,Manual review recommended
Process,AdobeUpdateService.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process AdobeUpdateService.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,Creative Cloud UI Helper.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 3h 27m,unknown,2026-01-05,00:48:25,Process Creative Cloud UI Helper.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,Antigravity.exe,CPU: 0.0% | MEM: 0.4% | Runtime: 0h 38m,unknown,2026-01-05,00:48:25,Process Antigravity.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.3% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,taskhostw.exe,CPU: 0.0% | MEM: 0.1% | Runtime: 3h 29m,unknown,2026-01-05,00:48:25,Process taskhostw.exe is running normally.,Manual review recommended
Process,postgres.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process postgres.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,ETDCtrl.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 3h 29m,unknown,2026-01-05,00:48:25,Process ETDCtrl.exe is running normally.,Manual review recommended
Process,QHActiveDefense.exe,CPU: 0.0% | MEM: 0.8% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process QHActiveDefense.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.1% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.3% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,language_server_windows_x64.exe,CPU: 0.0% | MEM: 3.0% | Runtime: 0h 37m,unknown,2026-01-05,00:48:25,Process language_server_windows_x64.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.1% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,spoolsv.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process spoolsv.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.2% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,ELAN_MOC_Service.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process ELAN_MOC_Service.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,ETDService.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process ETDService.exe is running normally.,Manual review recommended
Process,OneApp.IGCC.WinService.exe,CPU: 0.0% | MEM: 0.1% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process OneApp.IGCC.WinService.exe is running normally.,Manual review recommended
Process,msedge.exe,CPU: 0.0% | MEM: 0.1% | Runtime: 1h 7m,unknown,2026-01-05,00:48:25,Process msedge.exe is running normally.,Manual review recommended
Process,IntelAudioService.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process IntelAudioService.exe is running normally.,Manual review recommended
Process,esif_uf.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process esif_uf.exe is running normally.,Manual review recommended
Process,jhi_service.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process jhi_service.exe is running normally.,Manual review recommended
Process,MuseAuthService.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process MuseAuthService.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,IpOverUsbSvc.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process IpOverUsbSvc.exe is running normally.,Manual review recommended
Process,msedgewebview2.exe,CPU: 0.0% | MEM: 0.1% | Runtime: 3h 29m,unknown,2026-01-05,00:48:25,Process msedgewebview2.exe is running normally.,Manual review recommended
Process,PcAppStoreSRV.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process PcAppStoreSRV.exe is running normally.,Manual review recommended
Process,pg_ctl.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process pg_ctl.exe is running normally.,Manual review recommended
Process,msedgewebview2.exe,CPU: 0.0% | MEM: 0.1% | Runtime: 3h 28m,unknown,2026-01-05,00:48:25,Process msedgewebview2.exe is running normally.,Manual review recommended
Process,SECOMN64.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process SECOMN64.exe is running normally.,Manual review recommended
Process,sqlwriter.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process sqlwriter.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,turbo_vpn-service.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process turbo_vpn-service.exe is running normally.,Manual review recommended
Process,WebManagement.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process WebManagement.exe is running normally.,Manual review recommended
Process,RtkAudUService64.exe,CPU: 0.0% | MEM: 0.1% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process RtkAudUService64.exe is running normally.,Manual review recommended
Process,WMIRegistrationService.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process WMIRegistrationService.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.1% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,ApplicationFrameHost.exe,CPU: 0.0% | MEM: 0.1% | Runtime: 1h 53m,unknown,2026-01-05,00:48:25,Process ApplicationFrameHost.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,msedgewebview2.exe,CPU: 0.0% | MEM: 0.1% | Runtime: 3h 28m,unknown,2026-01-05,00:48:25,Process msedgewebview2.exe is running normally.,Manual review recommended
Process,wslservice.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process wslservice.exe is running normally.,Manual review recommended
Process,RstMwService.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process RstMwService.exe is running normally.,Manual review recommended
Process,postgres.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process postgres.exe is running normally.,Manual review recommended
Process,WmiPrvSE.exe,CPU: 0.0% | MEM: 0.3% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process WmiPrvSE.exe is running normally.,Manual review recommended
Process,WmiPrvSE.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 45m,unknown,2026-01-05,00:48:25,Process WmiPrvSE.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.2% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,RuntimeBroker.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 3h 28m,unknown,2026-01-05,00:48:25,Process RuntimeBroker.exe is running normally.,Manual review recommended
Process,dasHost.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process dasHost.exe is running normally.,Manual review recommended
Process,msedgewebview2.exe,CPU: 0.0% | MEM: 3.7% | Runtime: 3h 29m,unknown,2026-01-05,00:48:25,Process msedgewebview2.exe is running normally.,Manual review recommended
Process,msedge.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 1h 7m,unknown,2026-01-05,00:48:25,Process msedge.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,unsecapp.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process unsecapp.exe is running normally.,Manual review recommended
Process,SDXHelper.exe,CPU: 0.0% | MEM: 0.4% | Runtime: 0h 32m,unknown,2026-01-05,00:48:25,Process SDXHelper.exe is running normally.,Manual review recommended
Process,WmiPrvSE.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process WmiPrvSE.exe is running normally.,Manual review recommended
Process,postgres.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process postgres.exe is running normally.,Manual review recommended
Process,conhost.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process conhost.exe is running normally.,Manual review recommended
Process,Antigravity.exe,CPU: 0.0% | MEM: 0.4% | Runtime: 0h 38m,unknown,2026-01-05,00:48:25,Process Antigravity.exe is running normally.,Manual review recommended
Process,audiodg.exe,CPU: 0.0% | MEM: 0.3% | Runtime: 0h 22m,unknown,2026-01-05,00:48:25,Process audiodg.exe is running normally.,Manual review recommended
Process,python.exe,CPU: 0.0% | MEM: 0.7% | Runtime: 0h 0m,unknown,2026-01-05,00:48:25,Process python.exe is running normally.,Manual review recommended
Process,postgres.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process postgres.exe is running normally.,Manual review recommended
Process,svchost.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process svchost.exe is running normally.,Manual review recommended
Process,msedgewebview2.exe,CPU: 0.0% | MEM: 0.2% | Runtime: 3h 28m,unknown,2026-01-05,00:48:25,Process msedgewebview2.exe is running normally.,Manual review recommended
Process,QHWatchdog.exe,CPU: 0.0% | MEM: 0.0% | Runtime: 6h 51m,unknown,2026-01-05,00:48:25,Process QHWatchdog.exe is running normally.,Manual review recommended
